scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2473,329.990098,168.3968172,1,368.0987625,167.9304383,1,356.5888277,144.9506488,1,333.1334056,134.4434452,1,307.7370419,145.8863306,1,291.6837271,169.4327035,1,302.9999504,193.9458566,1,327.335438,204.1914732,1,357.1000223,191.3649139,1
2474,334.6188142,154.6057124,1,372.8026146,154.3362212,1,360.9941483,131.040844,1,337.9266615,122.55233,1,313.0416942,131.9152822,1,297.8320966,154.7954583,1,308.3834866,181.2299404,1,332.472832,190.3760121,1,360.6971552,178.8060389,1
2475,325.899851,160.5349722,1,362.0119185,160.4229512,1,353.4393704,138.3989139,1,329.5076418,128.5509596,1,303.0637925,139.2397834,1,288.2157631,162.065176,1,298.4471278,184.8776746,1,323.2126983,195.8142605,1,353.2790027,184.0272131,1
2476,320.4922833,163.9889783,1,360.3023849,164.2026753,1,348.2543217,138.7363939,1,323.9788556,129.365613,1,297.7896352,140.279898,1,282.0912865,163.434216,1,293.7874262,191.2934382,1,317.1058354,201.3687558,1,349.6001449,188.7624776,1
2477,324.0051303,169.2659931,1,364.2051631,169.0535536,1,352.4177451,143.9211938,1,329.7019596,131.7003355,1,301.3882221,144.623889,1,283.8901197,169.4637704,1,296.7504272,197.5118579,1,320.9835625,208.2462921,1,353.8959167,195.0278163,1
2478,322.3251023,179.1056828,1,363.4981085,178.8230619,1,350.2888658,152.0811944,1,325.2575419,141.1765728,1,299.1306081,153.4486055,1,282.4295236,179.1185875,1,293.3784943,208.0110211,1,318.8310997,219.6189332,1,353.4007745,204.8271651,1
2479,325.8036679,181.5621691,1,366.9268012,181.5533122,1,354.4384481,155.2690616,1,329.5320444,143.9774132,1,300.3805099,156.845171,1,283.611979,182.1110992,1,296.5118251,210.1510997,1,323.1575546,222.2278037,1,357.0466059,208.9336777,1
2480,345.4337873,193.7362008,1,389.0077146,193.5069699,1,375.8843794,166.8131566,1,349.3942263,152.2054186,1,320.7474613,166.2032752,1,306.0369873,195.3754015,1,314.3757557,222.5651932,1,344.4459887,235.8557754,1,376.6107373,222.3646991,1
2481,357.7200136,197.1611429,1,405.0134964,198.3516614,1,389.1883246,169.6051168,1,361.0364294,159.2880492,1,333.5899248,172.4889727,1,318.416254,198.386317,1,328.3936725,226.2811193,1,357.7733761,241.1731629,1,393.010608,228.1031075,1
2482,359.3753395,200.3948135,1,404.7532043,200.2017474,1,389.0169146,171.5961652,1,361.4376593,160.2678084,1,332.67269,173.9222727,1,317.1465616,201.3000693,1,327.4077625,228.7187862,1,357.9213892,242.8397269,1,393.3266034,229.6905437,1
2483,315.9652127,188.9054184,1,359.7527332,188.1620436,1,347.1705527,158.778491,1,319.7135541,150.6790397,1,291.2040069,163.4055986,1,274.817199,189.3098688,1,286.9039545,217.4324946,1,314.9607368,230.1201625,1,347.8549805,214.8593161,1
2484,306.8822136,202.1969767,1,348.9398848,201.8957248,1,338.3585634,170.0553207,1,312.5298152,161.0694361,1,283.4208641,175.6338162,1,266.9741306,202.7475977,1,276.6895462,233.3655896,1,304.1866021,244.9236364,1,337.5466795,230.7945764,1
2485,312.5932655,206.6956027,1,354.9137683,206.5732689,1,341.8122187,176.9251819,1,314.6796899,167.3643861,1,289.0148072,180.763135,1,272.5752902,207.2043843,1,284.1336344,236.474617,1,311.8798935,247.3316915,1,344.1153989,232.6149292,1
2486,315.0223045,220.2077913,1,358.0430791,220.304739,1,345.7551541,192.0408249,1,319.1349454,183.2558148,1,292.5012076,195.1165142,1,278.6115837,221.4105387,1,286.943399,248.3903546,1,314.2713039,260.7047644,1,345.6951241,244.5087288,1
2487,330.5323439,217.265501,1,374.2632532,216.6192498,1,360.9608197,188.5744333,1,334.4223971,179.2177286,1,306.9112735,192.5623641,1,290.9636354,219.6802411,1,303.4508631,246.0593102,1,328.8634429,259.1952238,1,364.7931525,244.1829289,1
2488,332.2658548,214.5441229,1,376.6296353,214.8359604,1,362.3500094,186.2216864,1,334.8387287,175.7516172,1,308.9872084,187.3604207,1,293.8221264,215.4149847,1,304.5634642,242.8727303,1,331.0062666,255.8473167,1,367.7399535,243.8667452,1
2489,335.3031986,205.0502958,1,383.0368605,205.0866427,1,367.962297,174.5165236,1,341.200457,165.0358438,1,311.4761059,176.7632499,1,295.2569563,205.7776432,1,306.374001,235.5091901,1,335.918189,249.2099504,1,370.6256624,236.4022064,1
2490,332.6813412,204.0851679,1,381.2243919,203.154593,1,366.465647,174.0453558,1,339.4814515,163.9292297,1,309.1239862,175.9562593,1,290.9966251,205.3941746,1,302.1937191,235.3571291,1,333.4785662,250.6609468,1,368.6369302,236.3440008,1
2491,322.9226446,209.5713763,1,374.1583838,210.6507711,1,358.935401,177.9924521,1,330.5849371,167.0463514,1,301.3813249,179.9138851,1,283.2551455,209.9525886,1,294.6323566,239.9905126,1,323.5039701,253.9689738,1,362.4937189,241.4349794,1
2492,316.1510824,204.3076105,1,364.1050959,205.9870689,1,352.1643796,173.0005707,1,321.4771719,161.2710052,1,292.160779,175.3399441,1,275.1200165,204.486948,1,285.0532783,236.3418941,1,314.9223455,251.6964717,1,350.159925,236.1411772,1
2493,308.8911212,211.7601748,1,354.8840876,211.8384376,1,341.1314747,179.9094539,1,313.457695,168.8515148,1,282.9023685,183.6934643,1,269.0257742,211.6623783,1,278.6117449,244.7328014,1,307.2888975,258.0232692,1,343.2701757,240.8427372,1
2494,304.3668003,218.0756698,1,349.8121307,216.5542755,1,338.1179681,186.299665,1,307.6431828,174.6877062,1,278.5279965,188.4445276,1,264.6497941,217.9740844,1,273.6895185,248.9541497,1,303.1102641,262.8024025,1,337.8705463,246.0828166,1
2495,311.6921604,205.8210974,1,358.2605226,207.4738293,1,345.5843234,174.3323805,1,315.1425606,163.1466761,1,284.6888189,175.8366916,1,267.9712591,204.158371,1,275.1741731,237.8116169,1,311.6123581,254.8484893,1,345.4276896,238.0206835,1
2496,332.7681761,192.5598679,1,384.134222,191.5299764,1,369.709331,161.3277063,1,338.4618478,146.5442772,1,307.835727,156.8560772,1,287.2935767,190.0667872,1,300.0114765,223.9236104,1,333.8829132,241.5676727,1,370.4025707,224.4067116,1
2497,337.8675604,184.2977648,1,390.1523166,184.9558973,1,374.9178302,158.1134405,1,344.2446327,140.7366638,1,310.3519061,153.0060134,1,291.0607808,181.424613,1,301.3343407,212.3330402,1,338.100253,235.6213717,1,376.6276815,217.8111725,1
2498,358.3697293,179.567874,1,408.5878272,178.2265658,1,392.9890895,150.9246602,1,361.319942,135.662724,1,328.1370616,148.8647394,1,310.053375,177.5003095,1,322.5326734,207.9874668,1,356.0435048,225.9595413,1,394.8245335,210.2473836,1
2499,333.4006944,192.0719132,1,384.6431341,191.8762763,1,367.9722068,159.6403589,1,338.5601358,145.4204907,1,305.3336792,159.6943331,1,288.3098626,189.3917785,1,300.3888578,224.0773544,1,334.7983975,241.1857166,1,371.8838271,223.1881049,1
2500,326.3451831,194.1217308,1,380.3285416,194.7067995,1,362.6012152,161.4489412,1,332.5469432,148.2061825,1,300.5428444,160.9331121,1,280.7873273,192.6937399,1,290.5278268,227.2384281,1,327.2786236,246.5855625,1,365.9098804,228.6373844,1
2501,323.6552157,198.3365047,1,376.9555373,198.0823419,1,361.895695,164.5777931,1,328.9847279,151.9831436,1,297.0303011,164.0900888,1,278.7620673,196.1680603,1,287.036665,229.5159683,1,322.1811986,248.8708777,1,363.9830311,232.9710145,1
2502,323.2587898,196.8427172,1,377.8631272,198.6564362,1,359.7158442,163.9484816,1,328.5420289,152.1158791,1,296.7044034,164.2199726,1,277.557708,195.6961732,1,287.2041342,231.3584986,1,323.6393249,250.7293549,1,364.555057,234.3724728,1
2503,323.9563244,195.9489031,1,377.4733992,197.2452338,1,362.4396257,162.8704123,1,329.6947632,150.8211036,1,297.0417771,164.0837841,1,278.6644814,196.0331144,1,287.4773245,230.5420134,1,324.8282021,249.9289336,1,365.1567562,232.8014293,1
2504,322.359025,196.9501867,1,375.9230256,199.0706325,1,359.9949734,165.4817032,1,328.0583396,153.0826149,1,293.7166604,167.4261734,1,276.6062203,197.2792263,1,285.3716545,231.1651592,1,323.1248764,250.0194468,1,363.3620475,233.5550361,1
2505,328.0047112,193.9318633,1,376.5028467,196.4638871,1,364.7972017,161.3329525,1,334.4191818,149.5924183,1,305.5194128,162.9848709,1,285.7797288,195.963347,1,296.0705576,226.1444716,1,328.3744445,242.6125841,1,365.773526,227.5873248,1
2506,307.3015594,195.6806865,1,355.2977567,195.9865289,1,342.4769361,161.5606079,1,310.8928392,151.4927089,1,278.3904786,166.472039,1,264.2544551,196.6408621,1,274.8592167,230.4880779,1,304.7397881,244.9927683,1,341.6072352,226.980443,1
2507,314.52565,187.2289834,1,360.938622,187.2648215,1,349.8258162,157.9043111,1,317.3676751,144.8947482,1,286.8457355,159.3343043,1,270.9735379,187.6131644,1,283.1613793,220.6474867,1,313.4116969,233.4912486,1,349.0757638,217.5888209,1
2508,323.3928456,190.990077,1,373.8179557,190.861784,1,362.9416399,159.5650702,1,334.3040709,145.6413364,1,300.8932074,154.815711,1,280.9345241,189.4000894,1,292.4762726,224.0999541,1,324.2465935,238.7990139,1,361.5200162,225.9929376,1
2509,315.6691681,203.6275067,1,363.5432184,204.7206821,1,352.7968392,170.1897979,1,322.9023149,157.3254967,1,293.100018,171.7049804,1,275.8532477,203.824069,1,286.8904119,236.3692303,1,316.0210161,249.2533154,1,351.3477404,234.6432004,1
2510,325.2787294,197.8794392,1,370.8940415,198.2751412,1,360.4194183,169.4580326,1,330.5533271,153.3990173,1,304.7341251,167.4370172,1,285.2979002,198.1987159,1,295.2788992,229.3685484,1,325.7077776,244.6954432,1,360.8254037,229.7462239,1
2511,313.847249,197.9791155,1,359.0933993,198.0711558,1,348.2653046,165.6529795,1,319.4447401,153.938025,1,293.5699427,167.4233468,1,275.4865702,197.4684935,1,286.3642316,229.5501385,1,314.8275222,242.7795706,1,348.5652483,228.3889732,1
2512,328.3245435,189.0372734,1,366.905726,191.2057648,1,357.451223,166.0547285,1,328.9462562,152.3736925,1,304.8006878,165.2349426,1,290.1723571,190.6006486,1,301.2669863,217.1483188,1,328.4465528,231.1829035,1,358.7535212,217.3916736,1
2513,311.5712509,187.0258217,1,352.4930344,184.7213769,1,342.7289703,155.3603358,1,314.3315351,139.9645495,1,289.2415791,158.4422975,1,271.1847823,187.8004565,1,281.7910519,217.5550852,1,307.0632383,228.1096392,1,339.7963729,212.0267601,1
2514,311.378123,187.8640285,1,353.3255377,187.2367024,1,342.150059,156.875334,1,314.6716086,144.9877925,1,287.4983819,161.3087692,1,271.5025866,189.3476423,1,282.7096434,219.607954,1,309.1352367,230.1577184,1,341.1845937,213.1323938,1
2515,305.7454,190.3886483,1,349.7108312,188.6468964,1,338.0181155,158.4418559,1,309.5248439,148.8368654,1,281.395267,162.8199553,1,266.2031584,189.605046,1,277.7106385,221.2593908,1,304.2259741,231.2979918,1,336.8022313,215.8110561,1
2516,304.5827873,189.8489418,1,348.4539609,188.8141842,1,337.9164085,159.5115728,1,308.2829903,149.4699039,1,280.4726353,162.3537755,1,263.4332635,191.0030215,1,273.8201158,220.2613678,1,301.858519,232.9556484,1,335.7215612,218.3588762,1
2517,331.0060444,180.2707529,1,379.5255329,179.8485026,1,364.7040203,149.9289243,1,334.8003726,139.2836061,1,302.9880307,152.3189898,1,285.1983691,180.6605997,1,297.9886169,212.3471165,1,326.625999,225.7963371,1,365.5909979,212.0057899,1
2518,329.556582,181.8886498,1,381.4416459,182.7654517,1,366.4197843,153.3422866,1,335.080364,140.218524,1,304.6768837,152.785748,1,286.2916403,182.1749728,1,296.1622744,213.4280571,1,328.1559291,230.2739434,1,369.1114559,215.2947626,1
2519,317.7591591,190.6584885,1,369.4055257,191.572135,1,354.7086587,159.4730186,1,323.7795987,147.2719164,1,292.3129339,161.1818333,1,272.8417954,190.7043412,1,282.4422574,221.4436331,1,317.3379941,240.7986441,1,355.674612,223.7995448,1
2520,300.8701649,210.5224495,1,345.2510085,210.1703901,1,333.0193043,182.2032382,1,303.0294917,171.0684471,1,274.5863156,184.1429582,1,261.801589,211.0069699,1,267.7285476,242.3689632,1,299.4106851,256.6586976,1,335.0656765,238.8681583,1
2521,300.6022969,215.0203772,1,345.556776,214.8021624,1,331.8785315,182.8438256,1,302.192661,171.5680604,1,272.6554637,186.0650139,1,259.9244592,213.9338732,1,271.3239501,247.3207743,1,298.2367605,261.6903954,1,334.5771878,243.3976355,1
2522,296.8537374,220.9435606,1,338.3994526,221.5006113,1,327.4538188,191.2171299,1,300.6765265,181.478199,1,270.5013547,195.1740999,1,259.9467406,221.6332722,1,268.7806353,253.0058107,1,297.1426659,266.5682321,1,329.2332277,249.2809577,1
2523,294.4647758,224.1240749,1,336.8870311,224.6686711,1,325.1113616,193.2137909,1,296.5846105,182.9330957,1,266.7861964,197.3621645,1,256.9234986,223.4268603,1,265.9544077,256.5756502,1,294.0746188,270.1194735,1,327.236459,253.918767,1
2524,304.7662487,212.5036497,1,351.0875716,213.1359949,1,338.4634457,183.1135054,1,306.7787986,171.5682054,1,278.8746037,183.7148716,1,265.4838719,212.8557987,1,273.8204174,243.0135617,1,302.6959586,257.3283353,1,338.6538541,242.0717688,1
2525,307.0096166,203.6785913,1,349.8123688,198.8072751,1,348.6532761,170.6956791,1,323.2173244,153.3743896,1,286.3531699,170.8513384,1,264.2391229,202.3226643,1,267.0189,236.0429554,1,300.8100418,248.3154078,1,332.547796,230.5563459,1
2526,356.1827591,172.6663361,1,403.7485553,173.1046934,1,390.8242211,145.1501718,1,358.9211268,133.5445199,1,329.0143466,145.929719,1,312.7395601,171.2234473,1,324.1245928,199.6181428,1,353.7539454,213.7117335,1,389.4612054,200.9837995,1
2527,365.4752866,166.1555469,1,413.7134068,166.9896677,1,396.5799611,144.1062508,1,365.3280667,131.138845,1,336.5235438,142.2427816,1,323.1313208,163.4621134,1,333.8013523,185.6749303,0.999999881,366.0518825,205.3324596,1,402.0703984,195.2401495,1
2528,378.6754479,166.3575308,1,423.3838127,166.1197929,1,409.4327259,140.5656271,1,379.8090129,128.3278265,1,348.3015424,140.5961924,1,335.3739073,164.3235016,1,349.979665,191.5580969,1,377.7775474,207.1309826,1,411.711496,193.912025,1
2529,364.4446907,167.8713694,1,411.2625923,167.8768132,1,396.2167616,141.1470407,1,367.6242616,129.0115795,1,338.482363,141.2337055,1,323.1990542,166.4664528,1,335.3318577,194.9633904,1,362.0980515,209.4487882,1,397.8522463,195.2881432,1
2530,366.4128151,172.1954498,1,413.3835386,171.4649243,1,397.9092666,145.3471775,1,369.8531649,133.8631859,1,341.1753672,143.8629525,1,324.1515182,171.2218709,1,334.9813676,200.4129944,1,362.4099722,213.6763822,1,397.6556187,200.3631229,1
2531,354.0704551,170.301157,1,400.7819753,170.6172671,1,387.59651,145.1486306,1,356.7059669,130.8464866,1,328.5570958,141.4371529,1,308.2960234,167.361423,1,316.7617249,195.6590796,1,351.8221114,212.8546681,1,389.6399059,199.8937762,1
2532,381.2531832,171.0152268,1,428.8197947,171.6743798,1,411.6198322,144.4576454,1,381.6776522,130.6177888,1,351.4555867,142.9652915,1,337.4379125,169.7281365,1,350.5851462,198.8636351,1,380.0433331,213.8872119,1,415.3608801,201.8381557,1
2533,374.9914491,171.0285254,1,425.130013,172.0772619,1,407.7859282,142.1474602,1,377.0491529,128.8394375,1,345.4248328,142.3498871,1,331.4507661,169.5914345,1,343.1492662,200.4729624,1,374.7105494,217.5638785,1,412.6332189,202.2850623,1
2534,372.5442618,172.1401701,1,422.0106492,172.1415644,1,405.5157813,143.6562974,1,374.0845468,128.5795374,1,343.0683343,140.0954885,1,326.0001247,169.7492366,1,336.5495191,200.1149883,1,370.1135478,216.942522,1,408.569674,202.9913788,1
2535,365.9404774,169.4226208,1,416.6422701,170.5730286,1,401.0775409,142.6025999,1,369.1034389,125.9945197,1,338.788847,138.3096809,1,320.9590077,166.8492792,1,332.1810965,198.0594473,1,363.1019697,214.2956886,1,401.1419573,201.1186471,1
2536,358.6066022,166.4009693,1,409.8780761,167.6900952,1,393.138834,139.4509603,1,360.7115483,125.3065405,1,332.4531925,137.3300314,1,314.3321285,165.1331692,1,325.6337333,196.0974522,1,357.4039624,212.6679871,1,395.3203473,198.5849423,1
2537,362.014225,167.3976555,1,410.2393551,167.799901,1,394.6083633,139.7604709,1,363.2908068,124.0625687,1,334.8153176,137.0637345,1,316.83292,164.6306553,1,327.5667617,195.7626433,1,358.6710646,211.0954857,1,395.5466442,197.304909,1
2538,363.4236909,165.9205046,1,409.1572084,166.2413104,1,395.4521056,140.0940428,1,364.6313342,124.3630886,1,337.8322172,135.6384254,1,319.1336927,162.8313608,1,330.4973807,192.7766309,1,359.4825654,207.5498071,1,395.9600241,193.9849067,1
2539,366.0505252,160.8072438,1,412.8541222,161.6659274,1,398.5660708,137.4969697,1,366.7902868,120.9090328,1,340.3906633,130.5930305,1,324.3997409,157.7010889,1,335.8691626,187.8018684,1,362.2501416,201.5974426,1,397.6339267,188.3709497,1
2540,360.0451846,160.2327347,1,406.6009824,161.3483644,1,389.373804,134.2394614,1,359.4468651,120.9007487,1,335.2008171,130.4985862,1,318.7625697,157.0329366,1,329.0273514,187.1808939,1,357.2202624,201.7877007,1,392.3891511,189.2574382,1
2541,352.3026023,155.9301705,1,398.299191,156.890399,1,383.0001888,131.3984326,1,352.6613061,116.9260502,1,329.4940295,126.2821207,1,312.0447135,153.3344622,1,323.5673981,183.3400474,1,350.2316315,195.987298,1,382.7994483,183.2653689,1
2542,348.9397715,154.4463964,1,396.581001,155.1869655,1,381.3198657,130.1357719,1,350.6685162,115.9039111,1,325.027159,126.7684491,1,308.5894099,152.7253838,1,320.0522594,182.538404,1,347.6399919,195.7127771,1,380.8513852,181.9005222,1
2543,346.3851089,152.6428823,1,389.8024069,153.5407286,1,374.4791205,127.8532529,1,346.8362945,114.2384262,1,321.3028498,126.0853231,1,304.1812449,151.1929741,1,316.2982244,182.0519934,1,343.5016844,193.614552,1,375.5317318,179.2201481,1
2544,340.0604421,148.8496618,1,385.1735878,148.2499399,1,368.8897657,123.7940131,1,342.3541083,111.7184203,1,317.0066432,122.1151872,1,300.072793,145.9588594,1,308.7703076,175.951045,1,335.5887072,187.53158,1,369.3128276,173.3210714,1
2545,340.2403667,148.66082,1,384.5766382,148.6695824,1,369.803823,124.4579757,1,342.6853371,111.062393,1,316.1392194,121.9863639,1,298.1801534,147.3460689,1,309.3317001,176.7227111,1,335.571945,188.573037,1,368.1496348,173.2876947,1
2546,334.2623584,147.8718681,1,377.6824884,146.220674,1,364.7071968,122.2988367,1,338.0493402,110.2789857,1,309.2434502,122.0920362,1,292.1460807,146.890111,1,304.1697354,174.8634651,1,328.8229561,186.2201028,1,363.1989369,172.9588282,1
2547,336.2150741,140.5514851,1,379.668894,140.154212,1,365.2210221,117.823765,1,340.344504,103.8327286,1,312.9987559,114.9118929,1,295.2911592,139.532177,1,305.692811,168.273623,1,332.2995761,178.3616714,1,364.0802584,166.3755174,1
2548,328.9435544,142.4500446,1,374.1757979,141.6236492,1,360.1966531,116.6170311,1,332.3105823,104.9894481,1,304.4272771,118.4308469,1,287.3684664,141.7440023,1,297.4718914,170.3279099,1,324.759527,180.9523726,1,357.9472762,168.0429626,1
2549,319.9115756,136.2673426,1,363.9339728,134.9882674,1,351.2514679,110.0790625,1,325.2332842,98.97595406,1,296.5308161,111.5548196,1,278.9937603,137.1356292,1,288.1630921,164.909536,1,314.3622398,175.0021446,1,347.8807342,163.0667434,1
2550,314.8005958,129.5298214,1,358.0851095,127.9332805,1,346.5269308,102.3561287,1,320.3597031,90.80504894,1,292.0960557,102.9772778,1,273.8577716,128.3230433,1,282.5301452,160.141005,1,308.1937865,170.351306,1,341.3953509,156.5265334,1
2551,319.27584,140.1526088,1,363.6098733,138.7185984,1,349.8799202,111.9831471,1,321.7085266,100.5974015,1,293.696256,112.1730266,1,276.9014545,139.2171664,1,287.9532013,170.326571,1,313.7305374,180.307921,1,346.9912305,167.0768731,1
2552,327.2536786,146.6392436,1,372.572093,145.4059281,1,358.6904349,120.709012,1,331.6857476,109.2038282,1,304.0288992,120.4854498,1,286.6028142,144.6394639,1,295.4317832,174.8231733,1,321.01301,184.963779,1,354.1249447,172.1758884,1
2553,334.7021487,146.0540237,1,377.6585851,144.5198293,1,363.5917332,120.2051334,1,336.8460171,107.702539,1,310.445586,118.9703567,1,292.5296358,143.3405232,1,303.8071811,173.6838665,1,330.237112,183.7368054,1,362.9672548,172.4844027,1
2554,359.2129383,147.7569588,1,401.8027205,148.2293984,1,387.1976675,126.081558,1,356.8912227,111.7902653,1,332.539552,122.6594143,1,315.8486581,144.661171,1,324.8303106,171.2560288,1,357.3194221,185.034883,1,389.2774532,174.1007733,1
2555,370.2299285,150.2558005,1,414.6831748,149.8698534,1,398.6859984,125.6589247,1,371.5334687,112.1166739,1,345.5030208,122.695941,1,328.7279506,148.1908541,1,340.8833971,175.0126057,1,366.2214289,188.7646904,1,399.7998433,175.8400474,1
2556,377.8540511,149.4976351,1,419.1197768,150.4009705,1,405.9405074,125.7494082,1,375.9461846,112.3714733,1,349.509279,123.6254716,1,335.3489017,146.9473219,1,348.354641,174.3005893,1,374.9125743,188.5195427,1,407.2580142,176.0179496,1
2557,391.9917436,151.2070537,1,433.8337884,152.1317787,1,418.6766725,126.9252753,1,391.1821318,115.635622,1,364.8641024,126.8606746,1,351.9351816,151.1440127,1,363.0445967,175.7872062,1,390.4030786,191.906882,1,421.463003,179.0127368,1
2558,386.7787304,151.4279749,1,428.5541,150.9662414,1,414.3385189,126.2448123,1,386.4288125,113.2025914,1,360.0360055,125.6912438,1,346.1188722,150.3807104,1,357.3867111,176.3950977,1,384.8584714,189.5858607,1,417.3953705,177.7077918,1
2559,377.3978181,149.2748413,1,421.3433789,149.0356426,1,407.6735454,125.06148,1,378.235507,112.3283768,1,352.9172306,123.6451139,1,337.3048668,148.2581587,1,349.2426195,174.5528507,1,374.9967842,187.249084,1,408.8880768,174.4980359,1
2560,379.7975893,151.542346,1,423.1523795,152.6884618,1,409.3933501,125.3154926,1,378.5459023,113.5938625,1,353.3147764,124.1378813,1,338.3046659,149.5542402,1,350.4556828,177.6352673,1,376.8364811,191.8991275,1,409.1547365,180.5634144,1
